Identifier	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	RIBO_FC	RIBO_padj	RNA_FC	RNA_padj
ENSG00000079102	162.822783987211	0.337784860194975	0.490970725947828	0.687993891169123	0.491456628293206	0.833550646323436	-1.48721589086038	0.000609218759129173	-1.92447410230282	1.47757968507846e-09
ENSG00000205133	259.6310792216	0.450682245364868	0.307483864355961	1.46571022940941	0.142727246163353	0.547701820822472	0.0511530348620729	0.847983711153371	-0.197738142556014	0.348538012136289
ENSG00000188343	157.694515155362	0.21028182160022	0.291085931609406	0.722404619273688	0.470045747735479	0.822325261716701	0.0107382039574214	0.973586762028492	-0.130443582873165	0.529404986766013
ENSG00000183808	375.199383895408	0.101907691221594	0.184724564399622	0.551673739509454	0.581171904989228	0.867439145953763	0.00191564967791724	0.997993589883181	-0.0722480361316358	0.755650859708245
ENSG00000164953	349.165436754719	0.0573683913350995	0.337438273676548	0.170011512653986	0.865001082669871	0.967538002166855	0.153394274540881	0.494198725145202	0.201683453299693	0.345834255030578
ENSG00000164951	872.039578531649	0.407575301813079	0.465355102136727	0.875837183135318	0.38111855284655	0.768965502208124	-0.0204528297409957	0.946473812835963	-0.153648958964794	0.446951127979529
ENSG00000079112	4.92960414156555	0.88647659612879	1.18018424710947	0.751134069362445	0.452571973818976	NA	0.00652102628790927	NA	-0.0487511075840568	0.695832321197592
ENSG00000164949	3505.01443845896	-0.0872830251715231	0.31875942285423	-0.273821003909391	0.784222181512433	0.945929925509287	0.360164529628745	0.137918674298304	0.469217061209452	0.0511440019500475
ENSG00000197275	224.415195063014	0.0131947100330263	0.39761592325263	0.0331845614357925	0.973527409531987	0.996087462515433	0.164482823090583	0.441920891202736	0.239639802943106	0.290581223552204
ENSG00000283460	185.865235229289	-0.0503970678766984	0.424155649302918	-0.11881739158614	0.905420029798808	0.981905183879377	0.131330298489123	0.517313376796995	0.262699102333483	0.256028904069211
ENSG00000265817	67.8765690582806	0.347495726795517	0.683876587453429	0.508126368369324	0.611364724259692	NA	0.0434783240198959	0.778188689686277	0.0193006656119114	0.945146987788551
ENSG00000164944	1985.00690111166	-0.186725102337004	0.163897766114377	-1.13927789721488	0.254587264229148	0.665210572938602	0.00612322717951093	0.988760238870643	0.138951124593681	0.482592330964324
ENSG00000104413	1.29721725519626	-1.06156898704501	2.02450354728116	-0.524360151638491	0.60002806678858	NA	-0.00890388732621427	NA	-0.0196940063752184	NA
ENSG00000156162	667.418173745967	0.400780349332208	0.237188317635743	1.68971369807386	0.0910827413455424	0.473741209408778	0.0729232452644702	0.779943241394904	-0.177928675892246	0.377019460468431
ENSG00000164941	812.77845248268	-0.0524284413871572	0.199277855432192	-0.26309215980597	0.792479546714387	0.948837052792019	-0.0197163429698045	0.953964987881483	0.0105000181572319	0.975980305333301
ENSG00000175305	8.59367255004364	-1.09625349611819	0.937742074751462	-1.16903520235961	0.242389448703631	NA	-0.0639370831101752	0.369683128505113	-0.0801102109898124	0.602770561572918
ENSG00000156170	185.190365336457	0.451615175707439	0.44785449114043	1.0083971125475	0.313263858567304	0.715732137717459	0.0617403090801355	0.74083528570983	-0.053247439672627	0.843437719255092
ENSG00000164938	624.858754191173	0.623048416458802	0.459028122695861	1.35732079507385	0.174679302663443	0.581485247098164	0.0930037491556917	0.640715794909228	-0.110963941215547	0.640479897548059
ENSG00000175895	176.308868073238	0.479532849772994	0.19164482486265	2.50219566386241	0.0123425690724102	0.248835785988904	0.257398418308553	0.250628552802299	-0.0677964493610886	0.77294704600642
ENSG00000156172	93.4145405244435	0.488648921941665	0.309641034779123	1.57811422601088	0.114539370575244	NA	0.132376089877882	0.549285851311571	-0.059940397805171	0.821148625287462
ENSG00000156466	2202.94654961327	-0.514069947201288	0.328055692668012	-1.56702035261287	0.117109934423093	0.512710486930155	-0.57620671292031	0.0194875940706279	-0.0841121089722937	0.733274022070978
ENSG00000156467	2400.61631725546	0.331224931698522	0.194219125597288	1.70541871548384	0.0881163602786496	0.468489724918841	0.0324320175489156	0.911789638513323	-0.219715112255565	0.17416971189393
ENSG00000156469	364.914702828308	0.163557866412189	0.210228343270282	0.778001024352408	0.436568409330237	0.799869716440498	0.0749470614156688	0.77263071491872	-0.0226725021539158	0.941211123599782
ENSG00000156471	1446.57636526639	-0.0454724587849357	0.25855257540717	-0.175873161245156	0.860393590891439	0.965905906569622	-0.0922449298165555	0.711917815627482	-0.0722190671556853	0.779583980205977
ENSG00000169439	1669.55929085237	0.0564371086792338	0.242836419886502	0.232407925901772	0.816221193467397	0.956961783768437	-0.191815620612235	0.38823770221707	-0.280192607285968	0.153101757974746
ENSG00000104324	1367.15931705138	-0.162538295119936	0.271217794562844	-0.599290674794844	0.548979065290009	0.856164569707582	-0.057604244673922	0.832556144490542	0.0186867261896538	0.95503112470259
ENSG00000180543	237.784042591371	-0.0997115866606154	0.222979511324524	-0.447178245518241	0.654746367344843	0.898717846201999	-0.0493593622458093	0.863244722135743	0.00151602782277211	0.997115113870798
ENSG00000147649	2521.56113191595	0.171337954960611	0.152030066659505	1.12700045935222	0.25974228677069	0.669800443160998	0.0760865899068897	0.731655885065406	-0.0483624015048271	0.837821948793467
ENSG00000104341	20.9056787110996	-0.233819631485208	0.616919784753386	-0.379011400288738	0.704679398126351	NA	-0.0303895086184206	0.81603757117083	-0.0760778881886756	0.743864697466106
ENSG00000132561	3444.17843140952	-0.898491112371651	0.193867475791198	-4.63456342382751	3.57691558338336e-06	0.00800217216422104	-0.964382869542101	3.34325675389237e-08	-0.077271607025455	0.741799125357147
ENSG00000156482	7058.18779180129	0.208565731508747	0.352489256157894	0.591693868295726	0.554055603295017	0.857006353938102	0.0222838234067088	0.943103470462728	-0.0663261032905522	0.7848790455921
ENSG00000177459	88.3096719035028	0.595188419103903	0.285375028682679	2.0856359501788	0.0370116122899068	NA	-0.710809426045489	0.0193800509972459	-1.4308908513849	6.60943089097289e-11
ENSG00000132541	297.110942655129	0.299475949787624	0.263577995968599	1.13619480521167	0.255875044160203	0.66662942276129	0.192695952145557	0.394784127306089	0.0153361869565001	0.962639891522354
ENSG00000104356	168.491385582187	-0.276909940784443	0.408495355646158	-0.677877819067066	0.497849164788969	0.833958492066549	-0.062189583141122	0.798757162247968	0.0262397489884656	0.929877483547309
ENSG00000104361	423.628636273964	0.207660113668169	0.208239473102862	0.997217821260971	0.318658792449824	0.719793033449538	-0.342169003785294	0.133080331208485	-0.648017897773831	2.27458544433794e-05
ENSG00000104375	480.873356792092	0.230738630051784	0.161009671969684	1.43307310193905	0.151836947404711	0.55775186868378	-0.0553170815959256	0.839227087731238	-0.283593556369551	0.0372364208063396
ENSG00000156486	0.0658621343483106	0.909023887317244	6.11759981966052	0.148591590511667	0.881875909139971	NA	NA	NA	-0.00815390307552962	NA
ENSG00000164920	23.926051070167	-0.706977575713563	0.754636052683219	-0.936845745972249	0.348837910199348	NA	-0.0926252132692123	0.471124944625704	-0.0160456580943575	0.939098796129061
ENSG00000132549	1097.69315593337	-0.0962176745208343	0.226721883373997	-0.424386358691786	0.671284067584687	0.904306299299689	-0.182797895510584	0.378364438035481	-0.10193789372446	0.66724566342618
ENSG00000164919	3012.46268715214	0.18323921219816	0.232178620684981	0.789216559464264	0.429985445092995	0.795779381451272	0.057944482724618	0.833687268748587	-0.0480719054485545	0.851454126168858
ENSG00000132554	0.818518642425177	-0.962061476800592	2.38498022052469	-0.403383419502297	0.686666182332026	NA	0.00201393533490267	NA	0.0322054445498317	NA
ENSG00000156509	0.920090010665888	-0.266379733909722	2.1699993077039	-0.122755676909216	0.902300573421814	NA	NA	NA	-0.00848484949906418	0.950496951357308
ENSG00000147669	1157.64715769517	0.510703351409247	0.213066775625315	2.39691688162276	0.016533673764757	0.273415715781396	0.31555090405119	0.0900270294230862	-0.0700869756081576	0.782157427872676
ENSG00000104450	119.042053504896	-0.0013708370752397	0.288454688115919	-0.0047523480522834	0.996208189134416	NA	-0.0206096377328439	0.945387367462833	-0.0471659831994641	0.854921644419048
ENSG00000034677	1310.98752620367	0.343344230406539	0.181033233500894	1.89658121753011	0.0578832314612479	0.414382910213391	0.0919676057388452	0.709681537126632	-0.153112182588846	0.337599035626965
ENSG00000186106	322.582584716656	0.404783352332733	0.221340521017044	1.82878105858242	0.0674324136260401	0.43765150132527	0.0335830322772504	0.916263398533684	-0.242036727650683	0.225081578474692
ENSG00000174226	0.453810595715844	-0.325339260061612	3.13714174252901	-0.103705629761994	0.917402958844602	NA	-0.00699508337850352	NA	-0.0156156628343507	NA
ENSG00000070756	5491.73498371752	-0.244914598502902	0.370606745599964	-0.660847654314594	0.508710018364689	0.837693899430959	-0.231040900259827	0.316250784704442	-0.211353415575364	0.304128369962177
ENSG00000164924	1483.36833864901	-0.0429803267170366	0.301568733990168	-0.142522489478097	0.886667316658077	0.974891632304302	0.000181771807388037	0.999350426649066	0.0192459560486487	0.953855672405927
ENSG00000120963	252.31411147264	0.56921958584587	0.325679486133881	1.74779072702133	0.0805002716078169	0.45857256440048	0.336327813576176	0.197925003812655	0.0260441013002235	0.935118957228521
ENSG00000083307	0.140104908125855	0.882651198382723	6.12047839850729	0.14421277895499	0.885332450282213	NA	0.00487004201900104	NA	-0.00615993479475467	NA
ENSG00000104490	6.61581447151667	1.90168866525963	1.98500538500329	0.958026955305457	0.338049166389262	NA	-0.0281279603746558	0.650233862653487	-0.0535637977328013	0.166949917794765
ENSG00000048392	1405.44970159723	0.634105703135129	0.315036118782314	2.01280318455576	0.0441353387748557	0.376299577134597	0.226096035707074	0.293190395287169	-0.133678204040238	0.562285603515148
ENSG00000104517	1955.19355613735	-0.360631014880693	0.17135764546617	-2.1045516463512	0.0353303544494346	0.349907145779318	-0.385392708549596	0.0131749506098796	-0.0570876270501246	0.818241574304195
ENSG00000155087	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155090	1432.17024727592	0.530375724602798	0.299095940940503	1.77326286319714	0.0761851596953371	0.451618774040547	0.751186900433916	0.00495537082207207	0.230904955338723	0.261706134691843
ENSG00000155096	1953.34269985738	-0.086147474706001	0.182214234169864	-0.47278125717496	0.63636924730149	0.892786880397726	-0.0314927063665875	0.921295600065239	0.012173240122669	0.943925254164918
ENSG00000155097	1516.01962798441	0.280966645332605	0.267944260560702	1.04860109615579	0.294361751150679	0.699618613642115	0.122822312243168	0.583896569860368	-0.0418241157042197	0.881944480608915
ENSG00000164929	0.700081858358001	-2.86836947123737	3.45373878552548	-0.830511410781449	0.406249699015138	NA	0.00424862186363466	NA	0.0378219032080755	NA
ENSG00000164930	2804.86906488345	0.172864108590093	0.229099745390171	0.754536450032695	0.450527166922276	0.809071327814939	0.163840844150856	0.455599388534748	0.0512938203245813	0.849970639463181
ENSG00000164932	468.344760618669	0.0782893274203051	0.623812743122995	0.125501327575267	0.900126674096251	0.979628969087932	1.44534386211518	0.00288824205141039	1.38273221887346	0.00177285913325886
ENSG00000164933	758.094994812643	0.392224355979098	0.233566272093104	1.67928508026514	0.0930964973103245	0.47599766422843	0.409603663748534	0.0521368014174512	0.0715014761036452	0.77440343712487
ENSG00000164934	1727.93153384308	0.250926534609439	0.13740821304864	1.82613927539117	0.0678292854694841	0.438500563289039	0.305859204158732	0.0628807939514955	0.0916791605096089	0.614720158897153
ENSG00000176406	1.89565436860822	-0.868742785772734	2.23149278517703	-0.389310147692821	0.697046730506827	NA	-0.0104226882858177	NA	-0.00493300608919517	NA
ENSG00000147647	0.769942472780715	3.61651732709194	2.57133206783259	1.40647618887293	0.159582770340074	NA	0.00750018743138823	NA	-0.0375403548231024	NA
ENSG00000164935	0.205054609431131	0.161344212946742	6.12047839850729	0.0263613728276684	0.978969103452811	NA	0.00511791634068524	NA	0.000413505553626196	NA
ENSG00000147650	2643.44047630159	-0.0035202016183053	0.30055767069131	-0.0117122334965151	0.990655203368715	0.998579210308385	0.035921523330516	0.892998389363222	0.0240315658334117	0.939098796129061
ENSG00000169946	533.914523602723	-0.00977520439287126	0.30869334482786	-0.0316663917659848	0.974738096923329	0.996757280402031	-0.0218625846679961	0.947623304021109	-0.0226884374597537	0.941974751619501
ENSG00000164830	761.898978027387	0.446926550788095	0.235063903456992	1.90129809049932	0.0572629790495139	0.41295268657937	0.0750987307441409	0.770835426679616	-0.213139036538329	0.294296146356537
ENSG00000174429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154188	258.412224511277	0.45007854511034	1.45345672536008	0.309660781265323	0.756818929720632	0.935119206831545	-0.0248056128544603	0.780857408376507	-0.0421071386406363	0.580289511770553
ENSG00000147655	6.85153460020216	1.03316650374123	1.05243502415585	0.98169148691143	0.326251860655459	NA	0.0500760556959069	0.466213865743277	0.0642564183055095	0.678966069018504
ENSG00000104408	4884.56909313954	0.484540478087596	0.398143592966387	1.2169993104184	0.223604478227285	0.633028091709147	0.0540639985308739	0.837808387717157	-0.141529132488073	0.525130837109702
ENSG00000104412	1240.72897303356	0.367262202496153	0.196879058449312	1.86542035190963	0.0621225068405649	0.425987355848647	0.193597616748807	0.366587838016176	-0.0539027749106333	0.827279641006774
ENSG00000164841	4.70634284329115	1.10341928656234	1.80927092846876	0.609869571881198	0.54194821041819	NA	0.00441495703713796	0.960326338918672	-0.0246263470966197	0.777831176187024
ENSG00000174417	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000120526	839.844612531809	0.112500716046316	0.210074238507108	0.535528377233696	0.592284540365133	0.872132627936376	-0.0208749415646937	0.950666128047572	-0.103743530530775	0.638380658921372
ENSG00000120533	1576.00811106217	0.296103615273832	0.229246649403583	1.29163770133255	0.196482641308263	0.602997852775952	0.173495916929305	0.44358154343335	0.00149909082721132	0.995726595277441
ENSG00000205038	121.498609106953	0.353481603537589	1.43499914259097	0.246328790761058	0.805427724633353	NA	-0.0286212105878626	0.726172624727304	-0.0525649837066377	0.494289531563993
ENSG00000147654	263.2328275799	0.0948695329378622	0.312471405191147	0.30361028677113	0.761424813613792	0.936604975483378	0.0551306531338117	0.834469815271351	0.0305359629500109	0.923096861722635
ENSG00000147642	189.777992821145	0.236434349588893	1.29020490709534	0.183253333085813	0.854599249065223	0.964706935689117	0.0431316327216766	0.621499825402209	0.0366382218834657	0.714341203113648
ENSG00000164794	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164796	0.491111805570062	-1.80714284726301	3.00566078146354	-0.601246440851874	0.547675856743519	NA	-0.00559313146953918	NA	0.0116489988413517	NA
ENSG00000104447	605.420618054884	0.0520025665238582	0.318774127751392	0.163132958407511	0.870413750317807	0.968170568887876	0.056035963864803	0.834692864602668	0.0443447455934039	0.87562445475444
ENSG00000147677	5166.31661097809	0.142687665496805	0.305355632912271	0.467283554378706	0.64029702096122	0.893686697335401	0.0434465444093949	0.885166961283688	-0.0230744675181303	0.941974751619501
ENSG00000147679	265.52029964316	0.529115527872111	0.283523927541366	1.86621119586076	0.0620118233016407	0.425987355848647	0.0866261000679975	0.731655885065406	-0.220118962170756	0.29390693806377
ENSG00000164754	3155.72699544076	0.431225813187162	0.325732583252697	1.32386452985769	0.185548040173289	0.591461535629547	-0.0160691031323511	0.962664704980431	-0.278115017464612	0.218827519071313
ENSG00000281527	0.0658621343483106	0.909023887317244	6.11759981966052	0.148591590511667	0.881875909139971	NA	NA	NA	-0.00815390307552962	NA
ENSG00000205002	8.8393330198344	0.0202040981526395	1.23165640737646	0.0164040052336317	0.986912084465614	NA	-0.0425095629109662	0.615306152902378	-0.0588340428943958	0.5303485300355
ENSG00000164756	0.0344858513695341	-1.28126300223811	6.12047839850729	-0.209340335642814	0.834182565975513	NA	NA	NA	0.00638156091243574	NA
ENSG00000164758	133.578163235523	0.0589326049496431	0.194182896049259	0.303490194804249	0.761516318750757	NA	-0.0145387370930858	0.968344383668782	-0.0832852799584896	0.688616017940755
ENSG00000182197	4587.77108885261	-0.48252146410223	0.222233577955585	-2.17123563658173	0.0299133648178153	0.326967669343998	-0.518946451828462	0.0149016416240607	-0.09572572437179	0.670101566228747
ENSG00000177570	40.466253271366	0.577748349178908	0.721606191891657	0.800642172518458	0.423338828839653	NA	-0.0610702745386775	0.733896893563915	-0.128547641393307	0.321300756298227
ENSG00000164761	9620.08979648382	0.0409052655212632	0.437963337199911	0.0933988351234793	0.925586715910933	0.98699253326101	-0.917849473776104	0.0133391186626439	-1.06040922528899	0.000178014819337765
ENSG00000184374	20.7097818024328	0.859427899784351	0.747927640076325	1.14907893990473	0.250523431562489	NA	-0.00781856126417413	0.962664704980431	-0.358580818975315	0.134522827776125
ENSG00000147676	4.92344650104853	2.66663612855495	1.32010268558091	2.0200217435218	0.043381132191203	NA	0.0219572827008243	NA	-0.17638461918732	0.172588753443049
ENSG00000136999	76.9169159266779	-0.281015630027104	0.737443215856333	-0.381067482871591	0.703153175178628	NA	-0.041904532088359	0.814903152328845	-0.00482968994110308	0.98454937002082
ENSG00000136960	15.7125248506579	0.586699185651043	1.18177588357829	0.496455541024057	0.619573047273103	NA	0.00675697618938889	0.961727835938108	-0.0315199808897443	0.819217270199126
ENSG00000064313	1012.52225743256	0.438703402683907	0.227185401435218	1.93103694124907	0.0534784842075682	0.405617062852958	0.215793901692585	0.345398890509377	-0.0591303830139802	0.806076362908002
ENSG00000136982	134.579785649329	0.165831788553317	0.457591668288983	0.362401241205706	0.717052212102414	NA	-0.0437148105057101	0.855750978329688	-0.116784890360243	0.591535380793505
ENSG00000155792	1002.02611331375	0.0385643128496174	0.377173555074608	0.102245537447579	0.918561783469271	0.984511164220544	-0.58205741266082	0.0561139291919665	-0.700236641468085	0.00836214982677916
ENSG00000187955	217.57134457811	-0.436885849776319	0.520208692509097	-0.839828046065721	0.401004805926178	0.778978343198165	-0.0059876431786893	0.984720696912533	0.142028921562655	0.503318275572777
ENSG00000172172	1090.70222250003	0.398012935536379	0.210437565262213	1.89135877446805	0.0585764678188889	0.417172559217388	0.238378774899974	0.264144793004037	-0.036408235343818	0.891364834152741
ENSG00000172167	70.9613421315322	-0.00217232689515018	0.374302583790922	-0.00580366524096346	0.995369371103398	NA	0.0302203144549947	0.898209874608838	0.0905316024333698	0.714150695659114
ENSG00000172164	21.8441012036312	0.688037549245501	1.04572737364466	0.65795117024382	0.510569508388513	NA	-0.0356770523002443	0.74427936564942	-0.140359097764453	0.199576770567992
ENSG00000170961	12.0630829905668	-0.298770407890156	1.98542548239055	-0.150481803794732	0.880384505732603	NA	-0.018064341442283	0.779517051721361	-0.0197593056386443	0.810788775206819
ENSG00000178764	420.893267331659	-0.192845772761257	0.385848145799307	-0.499797070066945	0.617217973886744	0.884432406066649	-0.353658965975965	0.181361602508486	-0.239802718833697	0.286057502768391
ENSG00000136986	1879.45168296725	-0.087279056328982	0.215293491665304	-0.405395702647	0.685186669275182	0.911852727054708	0.128343799231483	0.565777022535451	0.195469907244504	0.326962462436244
ENSG00000156787	201.07247673441	0.0911363457586179	0.416944681799418	0.218581384382453	0.826976155264443	0.959451418451357	0.087773403259613	0.692114966273909	0.0808096474931564	0.742863404912901
ENSG00000147689	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000189376	701.75748014009	0.401666130301179	0.171692921078135	2.3394449100111	0.0193124195565568	0.284438089098019	0.349820212784331	0.0733470210252648	0.0241530809905827	0.928555797112313
ENSG00000259305	602.370119928432	0.439557796799222	0.188632687401944	2.33023132338989	0.0197939282842704	0.28548106457712	0.292524257723775	0.182749068883644	-0.0193602193964829	0.942847539061576
ENSG00000165156	961.260702319486	0.236198506682351	0.210976453377525	1.11954913878324	0.262905939825879	0.672880051016378	-0.0968131824164929	0.692114966273909	-0.335987003231755	0.0619660127408897
ENSG00000156802	403.688398178069	0.120370002882525	0.30156274298653	0.399154092081932	0.689779667380042	0.913894332406108	-0.0704384524794048	0.785423379659438	-0.141257656413297	0.53318691928637
ENSG00000156795	150.194515049127	0.120214457843758	0.206297112672959	0.582724868448997	0.560078529370051	NA	-0.0132660601337416	0.971210293786045	-0.120794431148328	0.557525140875946
ENSG00000156804	2613.6068648592	0.100057253027111	0.973725680605939	0.102757126591184	0.918155733095986	0.984511164220544	-0.0177521217365201	0.907103715619444	-0.0271618682731424	0.846019703573732
ENSG00000175946	2.15552022821633	-0.238952673457547	2.2720136228495	-0.105172201017817	0.916239168737742	NA	-0.0036298096759104	NA	-0.00219491941985519	0.981919404888132
ENSG00000104537	2.02369827362351	-4.60470175146997	2.04923380467014	-2.24703581454493	0.0246377383326361	NA	-0.0238884743383969	NA	0.0241047664968739	0.77294704600642
ENSG00000176853	784.249349640428	0.501326620169389	0.303456254036856	1.65205565382251	0.0985232060256005	0.484667121628681	0.225284023642746	0.303830878049437	-0.0666073539123848	0.794837731965767
ENSG00000214814	1.19424727373356	2.30696745732432	2.81335951656548	0.820004497733244	0.412213543141344	NA	0.00480887577011204	NA	-0.0204614660545312	NA
ENSG00000164983	145.060398382863	0.180316802472217	0.301353350219216	0.598356720909351	0.549601937126287	NA	0.0639999501438858	0.800278400115754	-0.00499486742196299	0.989103863265789
ENSG00000183665	192.054496632384	0.00747759544285758	0.29725112452419	0.0251558188546031	0.97993067723937	0.997827809230407	0.0465832292923524	0.864388037372568	0.0703231880759049	0.781142904124249
ENSG00000170881	1188.50805967336	0.105087128811304	0.178765383361451	0.587849430551248	0.556633362015684	0.857363119857145	0.0717197223552643	0.779943241394904	0.00643971681235599	0.984938015842525
ENSG00000147687	346.841515162037	0.161102570434498	0.317282098460914	0.507758147137771	0.611622964393902	0.881502713050671	0.0137189006550479	0.970007396426698	-0.0656735341766241	0.801901893979756
ENSG00000147684	1918.98414433821	-0.0325715135760271	0.153670372038925	-0.211957016462332	0.832140568273859	0.960448937245878	0.0105662079522863	0.974851593758795	0.0368284114008132	0.877672572421779
ENSG00000170873	21.4883483688193	-0.237961940175529	0.592346986734086	-0.401727273886435	0.68788475000734	NA	0.000620810700952336	0.998202886945731	0.0514856117732681	0.836215137229828
ENSG00000180938	2.24314468020808	1.50562003404105	1.56824585015635	0.960066327541017	0.337021834095753	NA	0.0154622503063592	NA	0.00309625251994541	0.986078624916654
ENSG00000104549	2670.10576137163	-0.510246120038181	0.286148952358843	-1.78314865678177	0.0745621077013139	0.450033785405304	-0.47712800542685	0.0304032257145064	-0.035907119394143	0.8999834251157
ENSG00000164961	1955.64656352785	-0.00485937855646185	0.123023635534526	-0.0394995525481614	0.968492110254702	0.99496014337781	0.0169317956777201	0.956285425933357	0.0179613467878836	0.947449538807568
ENSG00000156831	572.427292024597	0.190796971697755	0.252050440719502	0.756979321889328	0.449062250945264	0.80838029597801	0.103859512622027	0.653542535765597	0.0162283829065943	0.959202175181624
ENSG00000173334	79.9746469784336	-0.539320490755732	0.554075914987682	-0.973369309452337	0.330369786553779	NA	-0.0577693280139751	0.781896833048624	0.0555441411393566	0.795693648152235
ENSG00000168672	161.965032522565	-0.336410555104935	0.759794979844306	-0.442764908994095	0.65793578749458	0.900063678678153	0.0352032544149435	0.8511801513036	0.0967726448713224	0.541646978686188
ENSG00000212993	0.764191165472866	0.107366143579663	3.85036155509998	0.027884691357738	0.977754118223447	NA	NA	NA	-0.00868305996607069	NA
ENSG00000279524	0.0387699338288991	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	NA	NA	0.00655148035354005	NA
ENSG00000136997	3042.69636961549	-0.165741267417743	0.317869293536846	-0.521413268874087	0.602078910038906	0.87627452379348	-0.121636693947251	0.612550413976379	-0.0418285650983394	0.881118461207015
ENSG00000280151	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147697	0.499352209564457	1.02234150803377	3.59693668216908	0.284225605944573	0.776237493595907	NA	0.00647194305797601	NA	0.0017683138169935	NA
ENSG00000153310	699.085637980863	0.17160743132507	0.205926690654821	0.833342345178178	0.404651680854203	0.781657977477634	0.013974645000039	0.970142925126433	-0.106610183129289	0.614623668286178
ENSG00000153317	1247.83483056321	0.202393690799589	0.225774367192276	0.89644229022343	0.370016589246057	0.760904924956159	-0.740359498036954	1.33927157229928e-05	-0.924592523356746	1.17401333338089e-05
ENSG00000155897	0.0368475625404247	-1.28126300223811	6.12047839850729	-0.209340335642815	0.834182565975513	NA	NA	NA	0.00649678495225839	NA
ENSG00000132294	1615.51641968407	0.505993471278965	0.189306097360583	2.67288522838844	0.00752019745296763	0.200692565539753	0.702117829002546	0.000545446000056653	0.23567502110981	0.1126055222359
ENSG00000253117	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000258417	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000132297	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184156	0.660641900403645	-0.93715524716244	2.50614316356813	-0.373943221115973	0.708446559481384	NA	-0.00367258237548869	NA	-0.00329497396458943	NA
ENSG00000129295	27.80081307878	0.277053883054815	0.613904523117032	0.451297999317719	0.651774786620217	NA	0.0499195488859388	0.732860000712613	0.063575074497202	0.776944384533268
ENSG00000165071	6.7348382337187	-0.201379172646091	0.889618771121742	-0.22636569638944	0.820917005807318	NA	0.0416360809063537	0.665800630520555	0.155412987363443	0.243556647617416
ENSG00000129292	1126.73906245708	0.305801430740169	0.173094668894476	1.76667157165074	0.0772832469950553	0.454222782174873	0.136072080650083	0.537701425917581	-0.0766951120354161	0.714150695659114
ENSG00000042832	45.0922739597024	0.240255601378086	0.756303394607683	0.3176709282162	0.750734565672516	NA	0.0363855882498467	0.672677244503325	0.443784564426944	0.110559709013277
ENSG00000155926	0.255301922577761	0.256413471948492	6.11039465595898	0.041963487857275	0.96652780493223	NA	0.00647078163152616	NA	0.00618634780147562	NA
ENSG00000104415	12.1631332904341	1.0642280914663	1.38284534254933	0.769592996932219	0.441541360464076	NA	0.0648880957855083	0.268614706515312	0.0624978689000065	0.497681418336053
ENSG00000104419	2520.67949011905	-0.0684060702575498	0.439480323119483	-0.1556521797654	0.876307192642701	0.970384830388246	-0.607437579339259	0.0499832483054078	-0.481195436619019	0.0910484524923745
ENSG00000008513	121.240118946931	-0.472743818884258	0.467423734526822	-1.011381716341	0.311833768615619	NA	-0.919177314353851	0.0193673219264577	-0.360527919717423	0.157805518116432
ENSG00000066827	146.919249759078	-0.56385167830203	0.26164767775578	-2.15500356486376	0.0311615552572303	NA	-0.100257886145064	0.680619698543601	0.211692703180327	0.334567443549173
ENSG00000131773	32.1219650602046	-0.576939978331459	0.64159360914534	-0.899229621535655	0.368530365503562	NA	-0.109155035385963	0.370853142550455	-0.0968881315686865	0.622819523915196
ENSG00000147724	0.20395293100969	-0.55994250523809	6.12047839850729	-0.0914867219161583	0.927105856365349	NA	6.64345760578362e-06	NA	NA	NA
ENSG00000169436	0.136819381859283	-2.96534086307621	6.07908353928883	-0.487794063679394	0.6256957166252	NA	NA	NA	0.0134453918320367	NA
ENSG00000169427	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167632	257.703399040697	-0.383818304618742	0.381057183360545	-1.00724594989615	0.313816596639586	0.715857153821018	-0.131319444934474	0.571966268024375	0.0295246317126247	0.918008634656619
ENSG00000104472	87.7737321029095	0.418722745621066	0.331443944383146	1.26332899640196	0.206470969658749	NA	0.0666477516159692	0.773465743716035	-0.104113181794919	0.664297227866577
ENSG00000123908	105.259151840004	0.553754404146905	0.336334090835632	1.64644149741433	0.0996728954176982	NA	-0.227173275130707	0.334697774290026	-0.885343156136275	0.00214133646684725
ENSG00000169398	1654.89791378219	0.0149552755346694	0.174504988751678	0.0857011346303164	0.931704000144346	0.989226789107689	0.095148920097112	0.679213810154158	0.0883472988705206	0.686777568952519
ENSG00000281855	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
